Category,gemini-2.5-pro-preview-03-25,gemini-2.5-pro,grok-4-0709,chatgpt-4o-latest-20250326,grok-3-preview-02-24,o3-2025-04-16,gemini-2.5-pro-preview-05-06,llama-4-maverick-03-26-experimental,gemini-2.5-flash,deepseek-r1-0528,qwen3-235b-a22b-no-thinking,claude-opus-4-20250514-thinking-16k,claude-opus-4-20250514,gemini-2.5-flash-preview-04-17,kimi-k2-0711-preview
Longer Query,,0.0,,,,,,1.0,,,,,,,
Longer Query,,,,,,,,,,,,0.0,,,1.0
Longer Query,,1.0,,,,,,,,,,,0.0,,
Longer Query,,,,,1.0,,,,,,0.0,,,,
Longer Query,,,,,,,,1.0,,,,,,0.0,
Longer Query,,,,,,0.0,,1.0,,,,,,,
Longer Query,,,,0.0,,,,,,,,,1.0,,
Longer Query,,,,,,1.0,,,0.0,,,,,,
Longer Query,,,,0.0,,,,,1.0,,,,,,
Longer Query,,1.0,,,,0.0,,,,,,,,,
Longer Query,,,,,,,,,,,1.0,0.0,,,
Longer Query,,1.0,,,,,,,0.0,,,,,,
Longer Query,,,,1.0,,,,,,,,,0.0,,
Longer Query,,,,,,,,0.0,,1.0,,,,,
Longer Query,,,,0.0,,,,,,,,1.0,,,
Longer Query,,,,,,,1.0,,,0.0,,,,,
Longer Query,,,,,,1.0,,,,,,0.0,,,
Longer Query,,,,0.0,1.0,,,,,,,,,,
Longer Query,,,,,,,,,1.0,,0.0,,,,
Longer Query,,1.0,,,,,,,,0.0,,,,,
Longer Query,,1.0,,,,,,,,,0.0,,,,
Longer Query,,,,,,,,,0.0,,,,1.0,,
Longer Query,,,,1.0,,,,,,,,0.0,,,
Longer Query,,,,,,,0.0,,,,,,,1.0,
Longer Query,,,,1.0,,,,,,,,,,0.0,
Longer Query,,,,,,,,,1.0,,,,0.0,,
Longer Query,,,,0.0,,,1.0,,,,,,,,
Longer Query,,,,,,,,,1.0,,,,0.0,,
Longer Query,,,,,,0.0,,,,,,1.0,,,
Longer Query,,,,,,,,1.0,0.0,,,,,,
Longer Query,,1.0,,,,,,0.0,,,,,,,
Longer Query,,,,,,,,0.0,,1.0,,,,,
Longer Query,,,,,,0.0,,,,1.0,,,,,
Longer Query,,,,,,,,,0.0,1.0,,,,,
Longer Query,,,,,,1.0,,,,,0.0,,,,
Longer Query,,,,0.0,,,,,,1.0,,,,,
Longer Query,,,,,,,,,,0.0,,1.0,,,
Longer Query,,,,,,,,,1.0,,0.0,,,,
Longer Query,,,,,,,,,,0.0,,,,1.0,
Longer Query,,,,,,,,,,0.0,,1.0,,,
Longer Query,,,,,,0.0,,,1.0,,,,,,
Longer Query,,,,1.0,,,,,,,0.0,,,,
Longer Query,,1.0,,,,,,0.0,,,,,,,
Longer Query,,0.0,,,,,,1.0,,,,,,,
Longer Query,,,,,,,,,1.0,,,,0.0,,
Longer Query,1.0,,,0.0,,,,,,,,,,,
Longer Query,,,,,,1.0,0.0,,,,,,,,
Longer Query,,,,,,,1.0,,,,,,,0.0,
Longer Query,,,,,,,,0.0,,,,,,,1.0
Longer Query,,,,1.0,,,,,,,,,0.0,,
Longer Query,,1.0,,,,,,,,,,0.0,,,
Longer Query,,,,0.0,,,,,,,,1.0,,,
Longer Query,,1.0,,0.0,,,,,,,,,,,
Longer Query,,,,,1.0,,,,,0.0,,,,,
Longer Query,,,,,,,0.0,,,,,,1.0,,
Longer Query,,,,,,1.0,,,,,,,0.0,,
Longer Query,,,,,,,,,,,,0.0,,,1.0
Longer Query,,,,,,0.0,,,1.0,,,,,,
Longer Query,0.0,,,1.0,,,,,,,,,,,
Longer Query,,,,,,,,,1.0,,0.0,,,,
Longer Query,,,,,,,,0.0,,1.0,,,,,
Longer Query,,,,,1.0,,,,0.0,,,,,,
Longer Query,,,,,,1.0,,,,,,,,0.0,
Longer Query,,,,,,,0.0,,,1.0,,,,,
Longer Query,,,,,,,,,,,,0.0,,,1.0
Longer Query,,,,,,,,,,0.0,1.0,,,,
Longer Query,,,,0.0,,1.0,,,,,,,,,
Longer Query,,,,,0.0,,,1.0,,,,,,,
Longer Query,1.0,,,0.0,,,,,,,,,,,
Longer Query,,,,,,,,,,1.0,,,,0.0,
Longer Query,,,,,,,,,,,0.0,,,1.0,
Longer Query,,0.0,,,,1.0,,,,,,,,,
Longer Query,,0.0,,,,,,,,,,1.0,,,
Longer Query,,,,1.0,,,,,,,,,0.0,,
Longer Query,,,,0.0,,1.0,,,,,,,,,
Longer Query,,1.0,,,,,,,,,,,,,0.0
Longer Query,,,,,1.0,,,,,,,,,,0.0
Longer Query,,,,,0.0,,,,1.0,,,,,,
Longer Query,,,,,,1.0,,,,,,0.0,,,
Longer Query,,,,,,,,,0.0,,1.0,,,,
Longer Query,,,,,,,,,1.0,,,,,,0.0
Longer Query,,,,1.0,,0.0,,,,,,,,,
Longer Query,,,,,0.0,,,,,,,,1.0,,
Longer Query,,,,,,,,1.0,,,0.0,,,,
Longer Query,,,,,,0.0,,,,,,,,1.0,
Longer Query,,,,,,1.0,,,,,0.0,,,,
Longer Query,,,,,,,,1.0,0.0,,,,,,
Longer Query,,0.0,,,,1.0,,,,,,,,,
Longer Query,,,,,,,,,,1.0,0.0,,,,
Longer Query,,,,,,1.0,,,,,,,0.0,,
Longer Query,,1.0,,,,,,,0.0,,,,,,
Longer Query,,,,,,,,,,,,,,1.0,0.0
Longer Query,,,,0.0,,,,,,,1.0,,,,
Longer Query,,0.0,,,,,,1.0,,,,,,,
Longer Query,,,,1.0,,,,,,,0.0,,,,
Longer Query,,1.0,,,0.0,,,,,,,,,,
Longer Query,,,,,,,,,0.0,,,,1.0,,
Longer Query,,,,,,,,,1.0,,0.0,,,,
Longer Query,,,,1.0,,,,,0.0,,,,,,
Longer Query,,,,,,,,0.0,,,,,,,1.0
Longer Query,,,,,,0.0,,,1.0,,,,,,
Longer Query,,,,1.0,,,,,0.0,,,,,,
Longer Query,,,,,0.0,,,,,,,1.0,,,
Longer Query,,,,0.0,1.0,,,,,,,,,,
Longer Query,,,,,,,,,1.0,,,,,,0.0
Longer Query,,0.0,,,,,,,,1.0,,,,,
Longer Query,,,,1.0,,0.0,,,,,,,,,
Longer Query,,0.0,,1.0,,,,,,,,,,,
Longer Query,,,,,1.0,,,,,,,,,0.0,
Longer Query,,,,,,0.0,,,,1.0,,,,,
Longer Query,,,,0.0,,,,,,,,,1.0,,
Longer Query,,0.0,,1.0,,,,,,,,,,,
Longer Query,,,,,,,,,,0.0,1.0,,,,
Longer Query,,1.0,,,,,,,,0.0,,,,,
Longer Query,,0.0,,,,,,,,,1.0,,,,
Longer Query,,,,,,,,,,0.0,,,,,1.0
Longer Query,,,,,0.0,,1.0,,,,,,,,
Longer Query,,,,,,,1.0,,,,,0.0,,,
Longer Query,,,,,,,,,,,1.0,,0.0,,
Longer Query,,,,1.0,,,,,0.0,,,,,,
Longer Query,,,,,1.0,,,,,,,,0.0,,
Longer Query,,,,,,,,1.0,,,,0.0,,,
Longer Query,,,,1.0,,,,,,,,,,0.0,
Longer Query,,,,,,,,,,,,,,1.0,0.0
Longer Query,,,,,,,,1.0,,,,,,0.0,
Longer Query,,,,0.0,,1.0,,,,,,,,,
Longer Query,,,,,1.0,,,,,,,,,0.0,
Longer Query,,,0.0,,,,,1.0,,,,,,,
Longer Query,,,,,,,,,0.0,,,1.0,,,
Longer Query,,,,,,,,,0.0,,,,1.0,,
Longer Query,,,,,,,,,,,0.0,,,1.0,
Longer Query,,,,0.0,,,,,1.0,,,,,,
Longer Query,,,,,,,,,0.0,,,,1.0,,
Longer Query,,,,,,,,,0.0,,1.0,,,,
Longer Query,,1.0,,,,,,,,,0.0,,,,
Longer Query,,,,,,,,1.0,,,,,0.0,,
Longer Query,,,,0.0,,,,,,,,,1.0,,
Longer Query,,,,,,,,,,,,1.0,,0.0,
Longer Query,,,,,,,,,,,0.0,1.0,,,
Longer Query,,1.0,,0.0,,,,,,,,,,,
Longer Query,,1.0,,,,,,,,,,,,,0.0
Longer Query,,,,,,1.0,,,0.0,,,,,,
Longer Query,,,,,,1.0,,,,,,,,,0.0
Longer Query,0.0,,,1.0,,,,,,,,,,,
Longer Query,,,,,,,,,,0.0,,,,1.0,
Longer Query,,,,,,,,,1.0,0.0,,,,,
Longer Query,,,,,,,,,,,,,0.0,1.0,
Longer Query,,,,,,,,1.0,,,0.0,,,,
Longer Query,,0.0,,,,,,,,,,,,,1.0
Longer Query,,,,,,,0.0,,1.0,,,,,,
Longer Query,0.0,,,1.0,,,,,,,,,,,
Longer Query,,,,,,,,,1.0,,,,,0.0,
Longer Query,,,,,,,,,,1.0,,,,,0.0
Longer Query,,,,0.0,1.0,,,,,,,,,,
Longer Query,,1.0,,,,,,,,,0.0,,,,
Longer Query,,,,,,,,,,,0.0,,1.0,,
Longer Query,,,,1.0,,,,,,,0.0,,,,
Longer Query,,,,,,1.0,,,,,,,0.0,,
Longer Query,,,,,,,0.0,,,1.0,,,,,
Longer Query,,,,1.0,,,,,,,,,0.0,,
Longer Query,,,,,,,,,,0.0,1.0,,,,
Longer Query,,,,,1.0,,,0.0,,,,,,,
Longer Query,,,,,,,,,,0.0,,,1.0,,
Longer Query,,,,,,,,,1.0,0.0,,,,,
Longer Query,,,,,,,,,0.0,,,,,1.0,
Longer Query,,,,,,0.0,,1.0,,,,,,,
Longer Query,,0.0,,1.0,,,,,,,,,,,
Longer Query,,,,,,,,,,1.0,,,,0.0,
Longer Query,,1.0,,,,,,0.0,,,,,,,
Longer Query,,,0.0,,,,,,,1.0,,,,,
Longer Query,,,,,,,,,0.0,1.0,,,,,
Longer Query,,,,,,0.0,,,1.0,,,,,,
Longer Query,,,,,,0.0,,1.0,,,,,,,
Longer Query,,,,0.0,,,,,,,,,1.0,,
Longer Query,,,,,,,0.0,1.0,,,,,,,
Longer Query,,,,,,,,,1.0,,0.0,,,,
Longer Query,,,,,,,,,,,,0.0,1.0,,
Longer Query,,,,,,,,1.0,,,0.0,,,,
Longer Query,,0.0,,,,,,,,,1.0,,,,
Longer Query,,,,,,,,,1.0,,0.0,,,,
Longer Query,,,1.0,,,,,0.0,,,,,,,
Longer Query,,,,,,,,,,,,1.0,0.0,,
Longer Query,,,,,0.0,,,,,,,,1.0,,
Longer Query,,,,,,,,1.0,,,,,0.0,,
Longer Query,,,,,,,,,,,0.0,,,1.0,
Longer Query,,1.0,,,0.0,,,,,,,,,,
Longer Query,,0.0,,,,,,,,,,,1.0,,
Longer Query,,0.0,,,,,,1.0,,,,,,,
Longer Query,,,1.0,,,,,,,,,,0.0,,
Longer Query,,,,,1.0,,,,,,,,0.0,,
Longer Query,,,,,,,,,,1.0,,0.0,,,
Longer Query,,,,,,,,0.0,,,,,1.0,,
Longer Query,,,,,,,,,0.0,1.0,,,,,
Longer Query,,,,,,,,,1.0,,0.0,,,,
Longer Query,,1.0,,,0.0,,,,,,,,,,
Longer Query,,,,,,,1.0,,,,,,0.0,,
Longer Query,,1.0,,,,0.0,,,,,,,,,
Longer Query,,,,,1.0,0.0,,,,,,,,,
Longer Query,,1.0,,,,,,,,,0.0,,,,
Longer Query,,,,,,,,,,0.0,,,,1.0,
Longer Query,,,,0.0,,1.0,,,,,,,,,
Longer Query,,1.0,,0.0,,,,,,,,,,,
Longer Query,,0.0,,,,,,1.0,,,,,,,
Longer Query,,,,,1.0,0.0,,,,,,,,,
Longer Query,,,,0.0,,,,,,,,,1.0,,
Longer Query,,,,,,,0.0,,,,,,1.0,,
Longer Query,,,,0.0,,1.0,,,,,,,,,
Longer Query,,,,1.0,,0.0,,,,,,,,,
Longer Query,,0.0,,,,,,,1.0,,,,,,
Longer Query,,,,,,1.0,,,,0.0,,,,,
Longer Query,,,,1.0,,,,,,0.0,,,,,
Longer Query,,,,0.0,,,,,,,,,,1.0,
Longer Query,,,,,,0.0,,,,,1.0,,,,
Longer Query,,,,1.0,,,,0.0,,,,,,,
Longer Query,,,,,,,,,1.0,,,,0.0,,
Longer Query,,0.0,,,,,,,,,,1.0,,,
Longer Query,,1.0,,,,,,,,,,,0.0,,
Longer Query,,1.0,,,,0.0,,,,,,,,,
Longer Query,,,,,,,,,1.0,0.0,,,,,
Longer Query,,,,,,1.0,,,0.0,,,,,,
Longer Query,,,,,,1.0,0.0,,,,,,,,
Longer Query,,,,,,,,,1.0,,0.0,,,,
Longer Query,,,,1.0,,,,,,,,,0.0,,
Longer Query,,,,,,1.0,0.0,,,,,,,,
Longer Query,,,,,,,1.0,,,,,,,0.0,
Longer Query,,,,1.0,,,,0.0,,,,,,,
Longer Query,,1.0,,,,,,0.0,,,,,,,
Longer Query,,,,,,,,,,0.0,,,,1.0,
Longer Query,,,,,1.0,,,,,,,,,,0.0
Longer Query,,,,,,,,,,,0.0,,1.0,,
Longer Query,,,,,0.0,,,,,,1.0,,,,
Longer Query,,,,,,,0.0,,,,1.0,,,,
Longer Query,,,,1.0,0.0,,,,,,,,,,
Longer Query,,,,,,,,,,,0.0,,1.0,,
Longer Query,,,,,,0.0,,,1.0,,,,,,
Longer Query,,,,,,,,,0.0,,,,1.0,,
Longer Query,,,,,,,,,,1.0,,0.0,,,
Longer Query,,1.0,,,,,,,,,0.0,,,,
Longer Query,,,,,,,,0.0,,,,1.0,,,
Longer Query,,,,1.0,,,,,,,0.0,,,,
Longer Query,,,,,,,,,0.0,1.0,,,,,
Longer Query,,,,,,,,1.0,,,0.0,,,,
Longer Query,,,,,,,1.0,,,,,,0.0,,
Longer Query,,1.0,,,,,,,,,,0.0,,,
Longer Query,,0.0,,,,1.0,,,,,,,,,
Longer Query,,,,,,,,,,0.0,,,1.0,,
Longer Query,,,,,,,,,,,,,0.0,1.0,
Longer Query,,,,,1.0,0.0,,,,,,,,,
Longer Query,,0.0,,,,,,1.0,,,,,,,
Longer Query,,,,,,,,1.0,,,,0.0,,,
Longer Query,,,,,0.0,,,1.0,,,,,,,
Longer Query,,,,,1.0,,,0.0,,,,,,,
Longer Query,,1.0,,,,,,,,,,,0.0,,
Longer Query,,1.0,,,,0.0,,,,,,,,,
Longer Query,,,,,,,,,,,,0.0,1.0,,
Longer Query,,0.0,,,,,,,,,,,,,1.0
Longer Query,1.0,,,,,0.0,,,,,,,,,
Longer Query,,,,1.0,,,,,,,,0.0,,,
Longer Query,,,1.0,,,,,,,,0.0,,,,
Longer Query,,,,,,,,,1.0,,,,,0.0,
Longer Query,0.0,,,,1.0,,,,,,,,,,
Longer Query,,,,,,,,,0.0,,,,1.0,,
Longer Query,,,,,,1.0,,,,,,,,0.0,
Longer Query,,,,,,0.0,,,,,1.0,,,,
Longer Query,,,,,,,,,0.0,,,,1.0,,
Longer Query,,,,,0.0,,,,,,,1.0,,,
Longer Query,,,,,,,,,,,,,0.0,1.0,
Longer Query,,0.0,,,,,,,,1.0,,,,,
Longer Query,,,,1.0,,,,0.0,,,,,,,
Longer Query,,,,,,,0.0,,,,,,,1.0,
Longer Query,,1.0,,,,,,0.0,,,,,,,
Longer Query,,,,0.0,1.0,,,,,,,,,,
Longer Query,,0.0,,,,,,,,,,,1.0,,
Longer Query,,,,,,1.0,,,,,0.0,,,,
Longer Query,,,,,,,,,,,0.0,,1.0,,
Longer Query,,,,,,,,,,1.0,,,,0.0,
Longer Query,,,,,,,,,0.0,,,,1.0,,
Longer Query,,0.0,,,,,,,,,1.0,,,,
Longer Query,,1.0,,,,,,,,,0.0,,,,
Longer Query,,,,,,,,1.0,,,,,,,0.0
Longer Query,,1.0,,,,,,,,0.0,,,,,
Longer Query,,1.0,,,,,,,,,,,0.0,,
Longer Query,,,,,,,1.0,,,,,,0.0,,
Longer Query,,,,,1.0,,,,,,0.0,,,,
Longer Query,,1.0,,,,0.0,,,,,,,,,
Longer Query,,,,1.0,,,,,,,,,,0.0,
Longer Query,,,,,,,,,,1.0,0.0,,,,
Longer Query,,,,,,,,,,0.0,,,1.0,,
Longer Query,,,,,,,,,,,1.0,,,0.0,
Longer Query,,,,,0.0,,,,1.0,,,,,,
Longer Query,,,,,,,,,,,0.0,,1.0,,
Longer Query,,,,,1.0,,,0.0,,,,,,,
Longer Query,,,1.0,,,,,,0.0,,,,,,
Longer Query,,,,,,,,,1.0,,,0.0,,,
Longer Query,,,1.0,,,,,,,,,,0.0,,
Longer Query,,,,,,,,,,0.0,,,1.0,,
Longer Query,,0.0,,,1.0,,,,,,,,,,
Longer Query,,0.0,,,,,1.0,,,,,,,,
Longer Query,,,0.0,,,,,,1.0,,,,,,
Longer Query,,,,,,,,,1.0,,,,,0.0,
Longer Query,,,,,,,,0.0,1.0,,,,,,
Longer Query,,1.0,,,,,,,,0.0,,,,,
Longer Query,,1.0,,,,0.0,,,,,,,,,
Longer Query,,,,,0.0,,,,,,,,1.0,,
Longer Query,,1.0,,,,,,,0.0,,,,,,
Longer Query,,,,,,1.0,,,,,,0.0,,,
Longer Query,,,,0.0,1.0,,,,,,,,,,
Longer Query,,,,,,1.0,,,,0.0,,,,,
Longer Query,,,,,,,,,,1.0,,0.0,,,
Longer Query,,,,,0.0,,,,,1.0,,,,,
Longer Query,,,,,1.0,,,,,0.0,,,,,
Longer Query,,,,,,,,0.0,,1.0,,,,,
Longer Query,,,,,,,,,0.0,,,,,1.0,
Longer Query,,,1.0,,,,,,0.0,,,,,,
Longer Query,,,,1.0,,,,,,,0.0,,,,
Longer Query,,,,,,0.0,,,,,,,1.0,,
Longer Query,,0.0,,,,,,,,,,1.0,,,
Longer Query,,,1.0,,,,,,,,,,,,0.0
Longer Query,,,,1.0,0.0,,,,,,,,,,
Longer Query,1.0,,,,,0.0,,,,,,,,,
Longer Query,,,,,,0.0,,,1.0,,,,,,
Longer Query,,,,,,0.0,1.0,,,,,,,,
Longer Query,,,,,,,,,0.0,,,,,,1.0
Longer Query,,,,,,,,,1.0,,,0.0,,,
Longer Query,,1.0,,,,,,,,,0.0,,,,
Longer Query,,,,,,,,1.0,,,0.0,,,,
Longer Query,,0.0,,,1.0,,,,,,,,,,
Longer Query,,0.0,,,,,,1.0,,,,,,,
Longer Query,,,,,,,,,0.0,,,,,,1.0
Longer Query,,,,,,,,,0.0,,,1.0,,,
Longer Query,,,,0.0,,,,,,,,,1.0,,
Longer Query,,,,,,1.0,,,,0.0,,,,,
Longer Query,,,,,,,,,1.0,,0.0,,,,
Longer Query,,,,,,,,0.0,,1.0,,,,,
Longer Query,,1.0,,,,,0.0,,,,,,,,
Longer Query,,,,,,0.0,,1.0,,,,,,,
Longer Query,,,,,,,,,,1.0,0.0,,,,
Longer Query,,0.0,,,,,,,,,,,1.0,,
Longer Query,,,,,,,,,,1.0,,,0.0,,
Longer Query,,,,0.0,,,,,,,,,,1.0,
Longer Query,,,,,,,,0.0,,,1.0,,,,
Longer Query,,,,0.0,1.0,,,,,,,,,,
Longer Query,,,,,,0.0,,,,,,,1.0,,
Longer Query,,0.0,,,,,1.0,,,,,,,,
Longer Query,,,,,,0.0,,,,,1.0,,,,
Longer Query,,,,,0.0,1.0,,,,,,,,,
Longer Query,,,,,,,,0.0,,,,,1.0,,
Longer Query,,,,,,,,,,1.0,,,0.0,,
Longer Query,,,,,,,1.0,,,,,,0.0,,
Longer Query,,,,,1.0,,,,,,,0.0,,,
Longer Query,,,,,,0.0,,,,,1.0,,,,
Longer Query,,,,,,,,,0.0,,,1.0,,,
Longer Query,,,,,,,,,,,,1.0,,,0.0
Longer Query,,,,,,,,,0.0,,,,,,1.0
Longer Query,,,0.0,1.0,,,,,,,,,,,
Longer Query,,,,,,0.0,,,,,,,1.0,,
Longer Query,1.0,,,0.0,,,,,,,,,,,
Longer Query,,,,,,0.0,,,1.0,,,,,,
Longer Query,,,,,,,,,,,0.0,1.0,,,
Longer Query,,,,,,0.0,,,1.0,,,,,,
Longer Query,,,,,,,,,,1.0,0.0,,,,
Longer Query,,1.0,,0.0,,,,,,,,,,,
Longer Query,,,,,,,,,0.0,,,,1.0,,
Longer Query,,,,,,,,,0.0,,,,1.0,,
Longer Query,,,,,,0.0,,,,,,,1.0,,
Longer Query,,,,,,0.0,,,,,,,1.0,,
Longer Query,,,,,,0.0,,,1.0,,,,,,
Longer Query,,,,,,,,,,,0.0,,,1.0,
Longer Query,,,,,,1.0,,,,,,,,,0.0
Longer Query,,,,,,,,,1.0,,,,0.0,,
Longer Query,,,,1.0,,,,,,,,,,0.0,
Longer Query,,0.0,,1.0,,,,,,,,,,,
Longer Query,,,,,,,,,1.0,,,,0.0,,
Longer Query,,,,,,,,1.0,0.0,,,,,,
Longer Query,0.0,,,1.0,,,,,,,,,,,
Longer Query,,1.0,,,,,,,,,,,0.0,,
Longer Query,,,,,,,,1.0,0.0,,,,,,
Longer Query,,1.0,,,0.0,,,,,,,,,,
Longer Query,,,,0.0,,1.0,,,,,,,,,
Longer Query,,,,,,,,0.0,,,,,1.0,,
Longer Query,,,,,,,,,1.0,,0.0,,,,
Longer Query,,1.0,,,,,,,,,,,,,0.0
Longer Query,,,,,,,,,,,0.0,,,,1.0
Longer Query,,,,,,,,,0.0,,,,,1.0,
Longer Query,,,,0.0,,,,,,,,,1.0,,
Longer Query,0.0,,,1.0,,,,,,,,,,,
Longer Query,,,,,1.0,,,,,,,0.0,,,
Longer Query,,,,,,0.0,,,,1.0,,,,,
Longer Query,,,0.0,,,,,,1.0,,,,,,
Longer Query,,,,0.0,,,,,,,,,1.0,,
Longer Query,1.0,,,0.0,,,,,,,,,,,
Longer Query,,,,,,1.0,,,,,,,0.0,,
Longer Query,,,,,,,,1.0,,,,,0.0,,
Longer Query,,,,,,,,0.0,,,,,1.0,,
Longer Query,,,,,,0.0,,,,,,1.0,,,
Longer Query,,,,,,,1.0,,,0.0,,,,,
Longer Query,,,1.0,,,,,,,0.0,,,,,
Longer Query,,,,,,,1.0,,,,,0.0,,,
Longer Query,,,,,,,,,,0.0,,1.0,,,
Longer Query,,,,,,,,,,,1.0,,0.0,,
Longer Query,,,,1.0,,,,,,,,0.0,,,
Longer Query,,,,,,,,,1.0,,,,0.0,,
Longer Query,1.0,,,0.0,,,,,,,,,,,
Longer Query,,,,,,1.0,,,,,,0.0,,,
Longer Query,,0.0,,,,,,,,,,1.0,,,
Longer Query,,,,,,,,,,1.0,,,,0.0,
Longer Query,,,,,,,,1.0,,0.0,,,,,
Longer Query,,,,,,,,1.0,,,,,,,0.0
Longer Query,,,,,,,,,,,,1.0,,,0.0
Longer Query,,,,,1.0,,,,,,0.0,,,,
Longer Query,,,,0.0,1.0,,,,,,,,,,
Longer Query,,,,,,,,,1.0,,0.0,,,,
Longer Query,,,,,,,,0.0,,,1.0,,,,
Longer Query,,,,1.0,,,,,,,0.0,,,,
Longer Query,,,,0.0,,,,,,,,,1.0,,
Longer Query,,,,0.0,,,,,,,,1.0,,,
Longer Query,,0.0,,,,,,,,1.0,,,,,
Longer Query,,,,1.0,,,,,,,0.0,,,,
Longer Query,,,,,,,,,,,,1.0,,,0.0
Longer Query,,,,,,,,1.0,0.0,,,,,,
Longer Query,,1.0,0.0,,,,,,,,,,,,
Longer Query,,,,,,0.0,,,,,,,,,1.0
Longer Query,,,,1.0,,,0.0,,,,,,,,
Longer Query,,,,,,,,0.0,,1.0,,,,,
Longer Query,,,,1.0,0.0,,,,,,,,,,
Longer Query,,,,,1.0,,,,,,,,0.0,,
Longer Query,,,,,,,,1.0,,,,,,,0.0
Longer Query,,,,,,0.0,,1.0,,,,,,,
Longer Query,1.0,,,0.0,,,,,,,,,,,
Longer Query,,,,,1.0,,,0.0,,,,,,,
Longer Query,,1.0,,,,,,0.0,,,,,,,
Longer Query,,1.0,,,,,,,0.0,,,,,,
Longer Query,,,,,,,,,1.0,,,,0.0,,
Longer Query,,,,,,,,,0.0,,,1.0,,,
Longer Query,,,,,,,,,,0.0,,,1.0,,
Longer Query,,,,,,,,,1.0,0.0,,,,,
Longer Query,,,,,1.0,,,,,,,,0.0,,
Longer Query,,,,,,,,1.0,0.0,,,,,,
Longer Query,,,,,,,,1.0,0.0,,,,,,
Longer Query,,,,,,,,0.0,1.0,,,,,,
Longer Query,,,,,,1.0,,,,0.0,,,,,
Longer Query,,,,,,,,,1.0,0.0,,,,,
Longer Query,,,,0.0,,,,,,,,,1.0,,
Longer Query,,,,,,,,,,,0.0,,,1.0,
Longer Query,,,1.0,,,,,0.0,,,,,,,
Longer Query,,,,0.0,,,1.0,,,,,,,,
Longer Query,,,,1.0,,,,,0.0,,,,,,
Longer Query,,,0.0,,,,,,,,,,,,1.0
Longer Query,,,,,,,0.0,,,,,,,1.0,
Longer Query,,,,,0.0,,,,,1.0,,,,,
Longer Query,,,,,,1.0,,,,,,,,,0.0
Longer Query,,,,,,0.0,,,,,,,1.0,,
Longer Query,,,,,,0.0,,,,,,1.0,,,
Longer Query,,,,,,,,,,,,0.0,,,1.0
Longer Query,,,,,,,,,,,,,1.0,,0.0
Longer Query,,,,,,,,,,,1.0,,0.0,,
Longer Query,,,,,,,,,0.0,,1.0,,,,
Longer Query,,,,,0.0,1.0,,,,,,,,,
Longer Query,,,,,,,,,1.0,0.0,,,,,
Longer Query,,0.0,,,,1.0,,,,,,,,,
Longer Query,,,,,0.0,,,,,,,,1.0,,
Longer Query,,,,,,,,,1.0,,,,0.0,,
Longer Query,,0.0,,,,,,1.0,,,,,,,
Longer Query,,,,,,,,,0.0,,,1.0,,,
Longer Query,,,,,,,,1.0,,0.0,,,,,
Longer Query,,0.0,,,,,,,,,,,,,1.0
Longer Query,,,,,,,,,0.0,,,1.0,,,
Longer Query,,,,,,,,0.0,1.0,,,,,,
Longer Query,,,,,,,,,,,0.0,,1.0,,
Longer Query,,,,,,,,,,1.0,,,,0.0,
Longer Query,,,,,,,,,,0.0,,,,1.0,
Longer Query,,,,1.0,0.0,,,,,,,,,,
Longer Query,,,,0.0,,,,,1.0,,,,,,
Longer Query,,,,,,,,,,,,0.0,,1.0,
Longer Query,,,,,,,,,,,1.0,,,0.0,
Longer Query,,,,,,,,1.0,,,,,,,0.0
Longer Query,,1.0,,,,,,,,,,,,,0.0
Longer Query,,,,,,,,,,,1.0,,0.0,,
Longer Query,,1.0,,,,,,,,,,,0.0,,
Longer Query,,,,,,,,0.0,,,,1.0,,,
Longer Query,,,1.0,,,,,,,,,0.0,,,
Longer Query,,,,,,,,,,,1.0,0.0,,,
Longer Query,1.0,,,,,0.0,,,,,,,,,
Longer Query,,,,,,,0.0,,,,,,1.0,,
Longer Query,,,,,,,,0.0,,,,,1.0,,
Longer Query,,,,,,,,,,,0.0,,,1.0,
Longer Query,,,,,,,,,,,,,1.0,0.0,
Longer Query,,,,1.0,,,0.0,,,,,,,,
Longer Query,,,,,,0.0,,1.0,,,,,,,
Longer Query,,,,1.0,,,,,,0.0,,,,,
Longer Query,,,,,,,,,,0.0,,1.0,,,
Longer Query,,,,,,,,1.0,,,,,,,0.0
Longer Query,,,,,,,,,0.0,1.0,,,,,
Longer Query,,,,,,,,,0.0,1.0,,,,,
Longer Query,,,,,,,,0.0,,1.0,,,,,
Longer Query,,,,0.0,,,,,1.0,,,,,,
Longer Query,,,,,,,,,,,1.0,,,,0.0
Longer Query,,,,,,,,0.0,,,,1.0,,,
Longer Query,,0.0,,,,,,1.0,,,,,,,
Longer Query,,0.0,,1.0,,,,,,,,,,,
Longer Query,,,,,,,0.0,,,,,,,1.0,
Longer Query,,,,,,,,,,1.0,,,0.0,,
Longer Query,,,,,1.0,0.0,,,,,,,,,
Longer Query,,1.0,,,,,0.0,,,,,,,,
Longer Query,,0.0,,,,,,,,,,,1.0,,
Longer Query,,,0.0,,,,,,,,1.0,,,,
Longer Query,,,,,,0.0,,1.0,,,,,,,
Longer Query,,,,,,,,,,0.0,1.0,,,,
Longer Query,,,,,,,,,0.0,,,,1.0,,
Longer Query,,0.0,,,,,,,,,,,,,1.0
