comparison_id,task,item,value
cmp_00910,coding,Zenith,1
cmp_00749,coding,Astra,1
cmp_00749,coding,Nimbus,0
cmp_02666,reasoning,Orion,1
cmp_02666,reasoning,Nova,0
cmp_00813,coding,Nova,0
cmp_00813,coding,Pulse,1
cmp_04758,safety,Nova,0
cmp_04758,safety,Nimbus,1
cmp_00413,coding,Orion,1
cmp_00413,coding,Nimbus,0
cmp_04811,safety,Pulse,0
cmp_04811,safety,Zenith,1
cmp_05012,safety,Zenith,1
cmp_05012,safety,Nimbus,0
cmp_04159,safety,Orion,1
cmp_04159,safety,Nimbus,0
cmp_00672,coding,Astra,1
cmp_00672,coding,Zenith,0
cmp_00109,coding,Orion,1
cmp_00109,coding,Nova,0
cmp_02051,math,Nova,0
cmp_02051,math,Pulse,1
cmp_04001,safety,Orion,1
cmp_04001,safety,Pulse,0
cmp_03519,reasoning,Nova,1
cmp_03519,reasoning,Nimbus,0
cmp_01612,math,Orion,1
cmp_01612,math,Nimbus,0
cmp_00579,coding,Astra,1
cmp_00579,coding,Pulse,0
cmp_01241,coding,Zenith,1
cmp_01241,coding,Nimbus,0
cmp_03695,reasoning,Pulse,0
cmp_03695,reasoning,Nimbus,1
cmp_03031,reasoning,Astra,1
cmp_03031,reasoning,Pulse,0
cmp_00682,coding,Astra,1
cmp_00682,coding,Nimbus,0
cmp_03212,reasoning,Astra,1
cmp_03212,reasoning,Nimbus,0
cmp_01758,math,Astra,1
cmp_01758,math,Nova,0
cmp_02394,math,Pulse,0
cmp_02394,math,Nimbus,1
cmp_00258,coding,Orion,0
cmp_00258,coding,Zenith,1
cmp_02021,math,Nova,0
cmp_02021,math,Pulse,1
cmp_03415,reasoning,Nova,1
cmp_03415,reasoning,Zenith,0
cmp_01606,math,Orion,1
cmp_01606,math,Nimbus,0
cmp_01212,coding,Zenith,0
cmp_01212,coding,Nimbus,1
cmp_04826,safety,Pulse,1
cmp_04826,safety,Zenith,0
cmp_02924,reasoning,Orion,0
cmp_02924,reasoning,Nimbus,1
cmp_05040,safety,Zenith,1
cmp_05040,safety,Nimbus,0
cmp_02781,reasoning,Orion,1
cmp_02781,reasoning,Zenith,0
cmp_00777,coding,Nova,1
cmp_00777,coding,Pulse,0
cmp_04600,safety,Nova,0
cmp_04600,safety,Pulse,1
cmp_04527,safety,Astra,0
cmp_04527,safety,Nimbus,1
cmp_02703,reasoning,Orion,1
cmp_02703,reasoning,Pulse,0
cmp_01024,coding,Pulse,1
cmp_01024,coding,Zenith,0
cmp_01665,math,Orion,0
cmp_01665,math,Nimbus,1
cmp_02379,math,Pulse,1
cmp_02379,math,Nimbus,0
cmp_03381,reasoning,Nova,0
cmp_03381,reasoning,Zenith,1
cmp_01514,math,Orion,0
cmp_01514,math,Zenith,1
cmp_00931,coding,Nova,1
cmp_00931,coding,Nimbus,0
cmp_02565,reasoning,Orion,0
cmp_02565,reasoning,Astra,1
cmp_00180,coding,Orion,1
cmp_00180,coding,Pulse,0
cmp_00293,coding,Orion,1
cmp_00293,coding,Zenith,0
cmp_00657,coding,Astra,1
cmp_00657,coding,Zenith,0
cmp_01622,math,Orion,1
cmp_01622,math,Nimbus,0
cmp_00832,coding,Nova,0
cmp_00832,coding,Pulse,1
cmp_01505,math,Orion,1
cmp_01505,math,Pulse,0
cmp_03124,reasoning,Astra,1
cmp_03124,reasoning,Zenith,0
cmp_00850,coding,Nova,1
cmp_00850,coding,Zenith,0
cmp_00861,coding,Nova,1
cmp_00861,coding,Zenith,0
cmp_04930,safety,Pulse,1
cmp_04930,safety,Nimbus,0
cmp_02356,math,Pulse,1
cmp_02356,math,Nimbus,0
cmp_03141,reasoning,Astra,1
cmp_03141,reasoning,Zenith,0
cmp_03324,reasoning,Nova,1
cmp_03324,reasoning,Pulse,0
cmp_00111,coding,Orion,1
cmp_00111,coding,Nova,0
cmp_00643,coding,Astra,1
cmp_00643,coding,Zenith,0
cmp_01285,math,Orion,1
cmp_01285,math,Astra,0
cmp_01268,math,Orion,1
cmp_01268,math,Astra,0
cmp_03468,reasoning,Nova,0
cmp_03468,reasoning,Nimbus,1
cmp_04242,safety,Astra,0
cmp_04242,safety,Nova,1
cmp_01925,math,Astra,0
cmp_01925,math,Zenith,1
cmp_02425,math,Pulse,1
cmp_02425,math,Nimbus,0
cmp_01166,coding,Pulse,0
cmp_01166,coding,Nimbus,1
cmp_03084,reasoning,Astra,0
cmp_03084,reasoning,Pulse,1
cmp_03242,reasoning,Astra,1
cmp_03242,reasoning,Nimbus,0
cmp_04755,safety,Nova,1
cmp_04755,safety,Nimbus,0
cmp_01748,math,Astra,1
cmp_01748,math,Nova,0
cmp_00715,coding,Astra,1
cmp_00715,coding,Nimbus,0
cmp_03788,safety,Orion,1
cmp_03788,safety,Astra,0
cmp_00553,coding,Astra,1
cmp_00553,coding,Pulse,0
cmp_04571,safety,Nova,1
cmp_04571,safety,Pulse,0
cmp_01010,coding,Pulse,1
cmp_01010,coding,Zenith,0
cmp_00745,coding,Astra,1
cmp_00745,coding,Nimbus,0
cmp_04028,safety,Orion,1
cmp_04028,safety,Pulse,0
cmp_03601,reasoning,Pulse,1
cmp_03601,reasoning,Zenith,0
cmp_04273,safety,Astra,1
cmp_04273,safety,Nova,0
cmp_02290,math,Pulse,0
cmp_02290,math,Zenith,1
cmp_02370,math,Pulse,1
cmp_02370,math,Nimbus,0
cmp_00751,coding,Astra,1
cmp_00751,coding,Nimbus,0
cmp_03131,reasoning,Astra,1
cmp_03131,reasoning,Zenith,0
cmp_00194,coding,Orion,1
cmp_00194,coding,Pulse,0
cmp_01164,coding,Pulse,1
cmp_01164,coding,Nimbus,0
cmp_05036,safety,Zenith,1
cmp_05036,safety,Nimbus,0
cmp_02289,math,Pulse,0
cmp_02289,math,Zenith,1
cmp_02106,math,Nova,1
cmp_02106,math,Zenith,0
cmp_03315,reasoning,Nova,0
cmp_03315,reasoning,Pulse,1
cmp_00144,coding,Orion,1
cmp_00144,coding,Nova,0
cmp_00876,coding,Nova,1
cmp_00876,coding,Zenith,0
cmp_04621,safety,Nova,0
cmp_04621,safety,Zenith,1
cmp_04638,safety,Nova,0
cmp_04638,safety,Zenith,1
cmp_04636,safety,Nova,0
cmp_04636,safety,Zenith,1
cmp_01906,math,Astra,1
cmp_01906,math,Zenith,0
cmp_02328,math,Pulse,1
cmp_02328,math,Zenith,0
cmp_03862,safety,Orion,0
cmp_03862,safety,Astra,1
cmp_02737,reasoning,Orion,1
cmp_02737,reasoning,Pulse,0
cmp_02293,math,Pulse,0
cmp_02293,math,Zenith,1
cmp_02910,reasoning,Orion,1
cmp_02910,reasoning,Nimbus,0
cmp_01133,coding,Pulse,1
cmp_01133,coding,Nimbus,0
cmp_02586,reasoning,Orion,1
cmp_02586,reasoning,Astra,0
cmp_03452,reasoning,Nova,0
cmp_03452,reasoning,Nimbus,1
cmp_02755,reasoning,Orion,1
cmp_02755,reasoning,Pulse,0
cmp_03121,reasoning,Astra,1
cmp_03121,reasoning,Zenith,0
cmp_00368,coding,Orion,0
cmp_00368,coding,Nimbus,1
cmp_02677,reasoning,Orion,0
cmp_02677,reasoning,Nova,1
cmp_00457,coding,Astra,0
cmp_00457,coding,Nova,1
cmp_03297,reasoning,Nova,0
cmp_03297,reasoning,Pulse,1
cmp_03507,reasoning,Nova,1
cmp_03507,reasoning,Nimbus,0
cmp_02504,math,Zenith,1
cmp_02504,math,Nimbus,0
cmp_04442,safety,Astra,1
cmp_04442,safety,Zenith,0
cmp_03399,reasoning,Nova,1
cmp_03399,reasoning,Zenith,0
cmp_03105,reasoning,Astra,1
cmp_03105,reasoning,Pulse,0
cmp_02488,math,Zenith,0
cmp_02488,math,Nimbus,1
cmp_01862,math,Astra,1
cmp_01862,math,Zenith,0
cmp_04492,safety,Astra,1
cmp_04492,safety,Nimbus,0
cmp_01940,math,Astra,1
cmp_01940,math,Nimbus,0
cmp_00651,coding,Astra,0
cmp_00651,coding,Zenith,1
cmp_01488,math,Orion,1
cmp_01488,math,Pulse,0
cmp_01106,coding,Pulse,0
cmp_01106,coding,Nimbus,1
cmp_00530,coding,Astra,1
cmp_00530,coding,Pulse,0
cmp_04654,safety,Nova,1
cmp_04654,safety,Zenith,0
cmp_03957,safety,Orion,1
cmp_03957,safety,Pulse,0
cmp_00953,coding,Nova,1
cmp_00953,coding,Nimbus,0
cmp_03652,reasoning,Pulse,1
cmp_03652,reasoning,Nimbus,0
cmp_03980,safety,Orion,1
cmp_03980,safety,Pulse,0
cmp_00068,coding,Orion,1
cmp_00068,coding,Astra,0
cmp_02825,reasoning,Orion,0
cmp_02825,reasoning,Zenith,1
cmp_00513,coding,Astra,1
cmp_00513,coding,Pulse,0
cmp_04305,safety,Astra,0
cmp_04305,safety,Pulse,1
cmp_02112,math,Nova,1
cmp_02112,math,Zenith,0
cmp_04737,safety,Nova,1
cmp_04737,safety,Nimbus,0
cmp_03048,reasoning,Astra,1
cmp_03048,reasoning,Pulse,0
cmp_01663,math,Orion,1
cmp_01663,math,Nimbus,0
cmp_03272,reasoning,Astra,0
cmp_03272,reasoning,Nimbus,1
cmp_04182,safety,Orion,1
cmp_04182,safety,Nimbus,0
cmp_02162,math,Nova,1
cmp_02162,math,Zenith,0
cmp_02366,math,Pulse,1
cmp_02366,math,Nimbus,0
cmp_01836,math,Astra,1
cmp_01836,math,Pulse,0
cmp_03989,safety,Orion,1
cmp_03989,safety,Pulse,0
cmp_04091,safety,Orion,1
cmp_04091,safety,Zenith,0
cmp_01499,math,Orion,0
cmp_01499,math,Pulse,1
cmp_03761,reasoning,Zenith,0
cmp_03761,reasoning,Nimbus,1
cmp_01306,math,Orion,1
cmp_01306,math,Astra,0
cmp_02714,reasoning,Orion,0
cmp_02714,reasoning,Pulse,1
cmp_04822,safety,Pulse,1
cmp_04822,safety,Zenith,0
cmp_01673,math,Orion,1
cmp_01673,math,Nimbus,0
cmp_01852,math,Astra,1
cmp_01852,math,Zenith,0
cmp_01261,math,Orion,0
cmp_01261,math,Astra,1
cmp_04502,safety,Astra,0
cmp_04502,safety,Nimbus,1
cmp_03285,reasoning,Nova,0
cmp_03285,reasoning,Pulse,1
cmp_02876,reasoning,Orion,0
cmp_02876,reasoning,Nimbus,1
cmp_00570,coding,Astra,1
cmp_00570,coding,Pulse,0
cmp_02421,math,Pulse,1
cmp_02421,math,Nimbus,0
cmp_01098,coding,Pulse,1
cmp_01098,coding,Nimbus,0
cmp_02993,reasoning,Astra,1
cmp_02993,reasoning,Nova,0
cmp_03127,reasoning,Astra,1
cmp_03127,reasoning,Zenith,0
cmp_04437,safety,Astra,0
cmp_04437,safety,Zenith,1
cmp_04178,safety,Orion,0
cmp_04178,safety,Nimbus,1
cmp_03236,reasoning,Astra,0
cmp_03236,reasoning,Nimbus,1
cmp_04806,safety,Pulse,1
cmp_04806,safety,Zenith,0
cmp_03289,reasoning,Nova,1
cmp_03289,reasoning,Pulse,0
cmp_00193,coding,Orion,1
cmp_00193,coding,Pulse,0
cmp_02862,reasoning,Orion,1
cmp_02862,reasoning,Nimbus,0
cmp_00554,coding,Astra,0
cmp_00554,coding,Pulse,1
cmp_00225,coding,Orion,0
cmp_00225,coding,Pulse,1
cmp_02105,math,Nova,1
cmp_02105,math,Zenith,0
cmp_02598,reasoning,Orion,1
cmp_02598,reasoning,Astra,0
cmp_03095,reasoning,Astra,0
cmp_03095,reasoning,Pulse,1
cmp_02952,reasoning,Astra,0
cmp_02952,reasoning,Nova,1
cmp_03815,safety,Orion,1
cmp_03815,safety,Astra,0
cmp_03552,reasoning,Pulse,1
cmp_03552,reasoning,Zenith,0
cmp_00102,coding,Orion,0
cmp_00102,coding,Nova,1
cmp_02694,reasoning,Orion,1
cmp_02694,reasoning,Pulse,0
cmp_00082,coding,Orion,0
cmp_00082,coding,Astra,1
cmp_03038,reasoning,Astra,1
cmp_03038,reasoning,Pulse,0
cmp_02094,math,Nova,1
cmp_02094,math,Pulse,0
cmp_00721,coding,Astra,1
cmp_00721,coding,Nimbus,0
cmp_03215,reasoning,Astra,1
cmp_03215,reasoning,Nimbus,0
cmp_04478,safety,Astra,1
cmp_04478,safety,Nimbus,0
cmp_00169,coding,Orion,0
cmp_00169,coding,Pulse,1
cmp_02882,reasoning,Orion,1
cmp_02882,reasoning,Nimbus,0
cmp_01994,math,Astra,1
cmp_01994,math,Nimbus,0
cmp_03290,reasoning,Nova,1
cmp_03290,reasoning,Pulse,0
cmp_00669,coding,Astra,1
cmp_00669,coding,Zenith,0
cmp_04818,safety,Pulse,0
cmp_04818,safety,Zenith,1
cmp_01100,coding,Pulse,1
cmp_01100,coding,Nimbus,0
cmp_01466,math,Orion,1
cmp_01466,math,Pulse,0
cmp_02169,math,Nova,1
cmp_02169,math,Zenith,0
cmp_03477,reasoning,Nova,1
cmp_03477,reasoning,Nimbus,0
cmp_04815,safety,Pulse,0
cmp_04815,safety,Zenith,1
cmp_02096,math,Nova,1
cmp_02096,math,Pulse,0
cmp_01041,coding,Pulse,0
cmp_01041,coding,Zenith,1
cmp_00363,coding,Orion,1
cmp_00363,coding,Nimbus,0
cmp_04238,safety,Astra,0
cmp_04238,safety,Nova,1
cmp_00480,coding,Astra,1
cmp_00480,coding,Nova,0
cmp_03238,reasoning,Astra,1
cmp_03238,reasoning,Nimbus,0
cmp_03781,safety,Orion,1
cmp_03781,safety,Astra,0
cmp_04965,safety,Zenith,0
cmp_04965,safety,Nimbus,1
cmp_02859,reasoning,Orion,1
cmp_02859,reasoning,Nimbus,0
cmp_00977,coding,Nova,1
cmp_00977,coding,Nimbus,0
cmp_03470,reasoning,Nova,1
cmp_03470,reasoning,Nimbus,0
cmp_01601,math,Orion,1
cmp_01601,math,Nimbus,0
cmp_02912,reasoning,Orion,1
cmp_02912,reasoning,Nimbus,0
cmp_02287,math,Pulse,1
cmp_02287,math,Zenith,0
cmp_03525,reasoning,Nova,1
cmp_03525,reasoning,Nimbus,0
cmp_00540,coding,Astra,1
cmp_00540,coding,Pulse,0
cmp_02744,reasoning,Orion,0
cmp_02744,reasoning,Pulse,1
cmp_04383,safety,Astra,1
cmp_04383,safety,Zenith,0
cmp_01449,math,Orion,1
cmp_01449,math,Pulse,0
cmp_02041,math,Nova,1
cmp_02041,math,Pulse,0
cmp_04859,safety,Pulse,0
cmp_04859,safety,Zenith,1
cmp_04538,safety,Nova,0
cmp_04538,safety,Pulse,1
cmp_03502,reasoning,Nova,1
cmp_03502,reasoning,Nimbus,0
cmp_00344,coding,Orion,1
cmp_00344,coding,Nimbus,0
cmp_04827,safety,Pulse,0
cmp_04827,safety,Zenith,1
cmp_04212,safety,Astra,0
cmp_04212,safety,Nova,1
cmp_04102,safety,Orion,1
cmp_04102,safety,Zenith,0
cmp_04291,safety,Astra,1
cmp_04291,safety,Pulse,0
cmp_02892,reasoning,Orion,1
cmp_02892,reasoning,Nimbus,0
cmp_03453,reasoning,Nova,1
cmp_03453,reasoning,Nimbus,0
cmp_00426,coding,Astra,0
cmp_00426,coding,Nova,1
cmp_03675,reasoning,Pulse,0
cmp_03675,reasoning,Nimbus,1
cmp_01965,math,Astra,1
cmp_01965,math,Nimbus,0
cmp_01370,math,Orion,1
cmp_01370,math,Nova,0
cmp_00815,coding,Nova,0
cmp_00815,coding,Pulse,1
cmp_01155,coding,Pulse,1
cmp_01155,coding,Nimbus,0
cmp_00817,coding,Nova,0
cmp_00817,coding,Pulse,1
cmp_02385,math,Pulse,1
cmp_02385,math,Nimbus,0
cmp_03887,safety,Orion,1
cmp_03887,safety,Nova,0
cmp_03427,reasoning,Nova,1
cmp_03427,reasoning,Zenith,0
cmp_03334,reasoning,Nova,1
cmp_03334,reasoning,Pulse,0
cmp_03437,reasoning,Nova,1
cmp_03437,reasoning,Zenith,0
cmp_01680,math,Orion,0
cmp_01680,math,Nimbus,1
cmp_01891,math,Astra,1
cmp_01891,math,Zenith,0
cmp_01713,math,Astra,0
cmp_01713,math,Nova,1
cmp_01401,math,Orion,0
cmp_01401,math,Nova,1
cmp_03448,reasoning,Nova,0
cmp_03448,reasoning,Nimbus,1
cmp_02493,math,Zenith,1
cmp_02493,math,Nimbus,0
cmp_04446,safety,Astra,0
cmp_04446,safety,Zenith,1
cmp_04810,safety,Pulse,1
cmp_04810,safety,Zenith,0
cmp_00902,coding,Nova,1
cmp_00902,coding,Zenith,0
cmp_00830,coding,Nova,1
cmp_00830,coding,Pulse,0
cmp_00627,coding,Astra,1
cmp_00627,coding,Zenith,0
cmp_02888,reasoning,Orion,1
cmp_02888,reasoning,Nimbus,0
cmp_00081,coding,Orion,0
cmp_00081,coding,Astra,1
cmp_01835,math,Astra,0
cmp_01835,math,Pulse,1
cmp_02757,reasoning,Orion,1
cmp_02757,reasoning,Pulse,0
cmp_02860,reasoning,Orion,1
cmp_02860,reasoning,Nimbus,0
cmp_02918,reasoning,Orion,1
cmp_02918,reasoning,Nimbus,0
cmp_04170,safety,Orion,1
cmp_04170,safety,Nimbus,0
cmp_04946,safety,Pulse,1
cmp_04946,safety,Nimbus,0
cmp_02820,reasoning,Orion,1
cmp_02820,reasoning,Zenith,0
cmp_04537,safety,Nova,1
cmp_04537,safety,Pulse,0
cmp_04156,safety,Orion,0
cmp_04156,safety,Nimbus,1
cmp_04598,safety,Nova,1
cmp_04598,safety,Pulse,0
cmp_00174,coding,Orion,0
cmp_00174,coding,Pulse,1
cmp_03280,reasoning,Nova,1
cmp_03280,reasoning,Pulse,0
cmp_00998,coding,Nova,1
cmp_00998,coding,Nimbus,0
cmp_01823,math,Astra,1
cmp_01823,math,Pulse,0
cmp_04710,safety,Nova,1
cmp_04710,safety,Nimbus,0
cmp_01689,math,Astra,0
cmp_01689,math,Nova,1
cmp_04358,safety,Astra,0
cmp_04358,safety,Pulse,1
cmp_04292,safety,Astra,1
cmp_04292,safety,Pulse,0
cmp_03772,reasoning,Zenith,0
cmp_03772,reasoning,Nimbus,1
cmp_00743,coding,Astra,1
cmp_00743,coding,Nimbus,0
cmp_00191,coding,Orion,1
cmp_00191,coding,Pulse,0
cmp_00769,coding,Nova,0
cmp_00769,coding,Pulse,1
cmp_04570,safety,Nova,1
cmp_04570,safety,Pulse,0
cmp_00317,coding,Orion,0
cmp_00317,coding,Zenith,1
cmp_00680,coding,Astra,1
cmp_00680,coding,Nimbus,0
cmp_02517,math,Zenith,0
cmp_02517,math,Nimbus,1
cmp_00448,coding,Astra,1
cmp_00448,coding,Nova,0
cmp_05031,safety,Zenith,1
cmp_05031,safety,Nimbus,0
cmp_04842,safety,Pulse,0
cmp_04842,safety,Zenith,1
cmp_00134,coding,Orion,1
cmp_00134,coding,Nova,0
cmp_03533,reasoning,Pulse,1
cmp_03533,reasoning,Zenith,0
cmp_02237,math,Nova,1
cmp_02237,math,Nimbus,0
cmp_02336,math,Pulse,1
cmp_02336,math,Zenith,0
cmp_02854,reasoning,Orion,1
cmp_02854,reasoning,Zenith,0
cmp_01359,math,Orion,1
cmp_01359,math,Nova,0
cmp_03128,reasoning,Astra,1
cmp_03128,reasoning,Zenith,0
cmp_03737,reasoning,Zenith,0
cmp_03737,reasoning,Nimbus,1
cmp_01632,math,Orion,1
cmp_01632,math,Nimbus,0
cmp_03898,safety,Orion,0
cmp_03898,safety,Nova,1
cmp_01334,math,Orion,1
cmp_01334,math,Astra,0
cmp_01006,coding,Nova,1
cmp_01006,coding,Nimbus,0
cmp_03296,reasoning,Nova,0
cmp_03296,reasoning,Pulse,1
cmp_01383,math,Orion,1
cmp_01383,math,Nova,0
cmp_00328,coding,Orion,1
cmp_00328,coding,Zenith,0
cmp_03184,reasoning,Astra,1
cmp_03184,reasoning,Zenith,0
cmp_03968,safety,Orion,0
cmp_03968,safety,Pulse,1
cmp_04733,safety,Nova,0
cmp_04733,safety,Nimbus,1
cmp_02199,math,Nova,1
cmp_02199,math,Nimbus,0
cmp_01360,math,Orion,1
cmp_01360,math,Nova,0
cmp_00542,coding,Astra,1
cmp_00542,coding,Pulse,0
cmp_04906,safety,Pulse,1
cmp_04906,safety,Nimbus,0
cmp_03474,reasoning,Nova,1
cmp_03474,reasoning,Nimbus,0
cmp_00021,coding,Orion,0
cmp_00021,coding,Astra,1
cmp_00290,coding,Orion,1
cmp_00290,coding,Zenith,0
cmp_02696,reasoning,Orion,1
cmp_02696,reasoning,Pulse,0
cmp_03506,reasoning,Nova,0
cmp_03506,reasoning,Nimbus,1
cmp_04746,safety,Nova,1
cmp_04746,safety,Nimbus,0
cmp_04256,safety,Astra,0
cmp_04256,safety,Nova,1
cmp_01883,math,Astra,1
cmp_01883,math,Zenith,0
cmp_00234,coding,Orion,0
cmp_00234,coding,Pulse,1
cmp_00557,coding,Astra,1
cmp_00557,coding,Pulse,0
cmp_03692,reasoning,Pulse,0
cmp_03692,reasoning,Nimbus,1
cmp_04680,safety,Nova,0
cmp_04680,safety,Zenith,1
cmp_03684,reasoning,Pulse,1
cmp_03684,reasoning,Nimbus,0
cmp_01388,math,Orion,1
cmp_01388,math,Nova,0
cmp_04259,safety,Astra,0
cmp_04259,safety,Nova,1
cmp_01443,math,Orion,1
cmp_01443,math,Pulse,0
cmp_04999,safety,Zenith,1
cmp_04999,safety,Nimbus,0
cmp_00568,coding,Astra,0
cmp_00568,coding,Pulse,1
cmp_01407,math,Orion,1
cmp_01407,math,Nova,0
cmp_04032,safety,Orion,0
cmp_04032,safety,Pulse,1
cmp_02342,math,Pulse,0
cmp_02342,math,Zenith,1
cmp_03741,reasoning,Zenith,1
cmp_03741,reasoning,Nimbus,0
cmp_04460,safety,Astra,0
cmp_04460,safety,Nimbus,1
cmp_02102,math,Nova,1
cmp_02102,math,Zenith,0
cmp_04717,safety,Nova,1
cmp_04717,safety,Nimbus,0
cmp_02181,math,Nova,1
cmp_02181,math,Zenith,0
cmp_02401,math,Pulse,1
cmp_02401,math,Nimbus,0
cmp_04525,safety,Astra,0
cmp_04525,safety,Nimbus,1
cmp_04684,safety,Nova,1
cmp_04684,safety,Zenith,0
cmp_02307,math,Pulse,0
cmp_02307,math,Zenith,1
cmp_01355,math,Orion,1
cmp_01355,math,Nova,0
cmp_01765,math,Astra,1
cmp_01765,math,Pulse,0
cmp_03530,reasoning,Pulse,0
cmp_03530,reasoning,Zenith,1
cmp_03729,reasoning,Zenith,1
cmp_03729,reasoning,Nimbus,0
cmp_00104,coding,Orion,0
cmp_00104,coding,Nova,1
cmp_04062,safety,Orion,1
cmp_04062,safety,Zenith,0
cmp_00302,coding,Orion,1
cmp_00302,coding,Zenith,0
cmp_01169,coding,Pulse,1
cmp_01169,coding,Nimbus,0
cmp_04679,safety,Nova,1
cmp_04679,safety,Zenith,0
cmp_02465,math,Zenith,0
cmp_02465,math,Nimbus,1
cmp_01305,math,Orion,1
cmp_01305,math,Astra,0
cmp_00067,coding,Orion,1
cmp_00067,coding,Astra,0
cmp_00650,coding,Astra,1
cmp_00650,coding,Zenith,0
cmp_01088,coding,Pulse,1
cmp_01088,coding,Zenith,0
cmp_02054,math,Nova,1
cmp_02054,math,Pulse,0
cmp_01583,math,Orion,1
cmp_01583,math,Zenith,0
cmp_04732,safety,Nova,0
cmp_04732,safety,Nimbus,1
cmp_00314,coding,Orion,1
cmp_00314,coding,Zenith,0
cmp_04306,safety,Astra,1
cmp_04306,safety,Pulse,0
cmp_01375,math,Orion,0
cmp_01375,math,Nova,1
cmp_04730,safety,Nova,0
cmp_04730,safety,Nimbus,1
cmp_04617,safety,Nova,0
cmp_04617,safety,Pulse,1
cmp_01295,math,Orion,0
cmp_01295,math,Astra,1
cmp_04943,safety,Pulse,0
cmp_04943,safety,Nimbus,1
cmp_03176,reasoning,Astra,0
cmp_03176,reasoning,Zenith,1
cmp_03861,safety,Orion,1
cmp_03861,safety,Astra,0
cmp_03742,reasoning,Zenith,1
cmp_03742,reasoning,Nimbus,0
cmp_00374,coding,Orion,1
cmp_00374,coding,Nimbus,0
cmp_04115,safety,Orion,1
cmp_04115,safety,Zenith,0
cmp_04231,safety,Astra,1
cmp_04231,safety,Nova,0
cmp_02958,reasoning,Astra,1
cmp_02958,reasoning,Nova,0
cmp_03497,reasoning,Nova,1
cmp_03497,reasoning,Nimbus,0
cmp_01993,math,Astra,0
cmp_01993,math,Nimbus,1
cmp_03355,reasoning,Nova,0
cmp_03355,reasoning,Pulse,1
cmp_00784,coding,Nova,0
cmp_00784,coding,Pulse,1
cmp_00466,coding,Astra,1
cmp_00466,coding,Nova,0
cmp_04765,safety,Nova,1
cmp_04765,safety,Nimbus,0
cmp_00768,coding,Nova,1
cmp_00768,coding,Pulse,0
cmp_00442,coding,Astra,1
cmp_00442,coding,Nova,0
cmp_01872,math,Astra,0
cmp_01872,math,Zenith,1
cmp_04014,safety,Orion,0
cmp_04014,safety,Pulse,1
cmp_03819,safety,Orion,1
cmp_03819,safety,Astra,0
cmp_01945,math,Astra,1
cmp_01945,math,Nimbus,0
cmp_02398,math,Pulse,0
cmp_02398,math,Nimbus,1
cmp_02116,math,Nova,0
cmp_02116,math,Zenith,1
cmp_02478,math,Zenith,0
cmp_02478,math,Nimbus,1
cmp_01324,math,Orion,1
cmp_01324,math,Astra,0
cmp_00494,coding,Astra,1
cmp_00494,coding,Nova,0
cmp_03923,safety,Orion,1
cmp_03923,safety,Nova,0
cmp_00851,coding,Nova,0
cmp_00851,coding,Zenith,1
cmp_04209,safety,Astra,0
cmp_04209,safety,Nova,1
cmp_01171,coding,Pulse,1
cmp_01171,coding,Nimbus,0
cmp_04869,safety,Pulse,1
cmp_04869,safety,Zenith,0
cmp_00381,coding,Orion,1
cmp_00381,coding,Nimbus,0
cmp_02144,math,Nova,1
cmp_02144,math,Zenith,0
cmp_01228,coding,Zenith,1
cmp_01228,coding,Nimbus,0
cmp_03902,safety,Orion,0
cmp_03902,safety,Nova,1
cmp_03393,reasoning,Nova,1
cmp_03393,reasoning,Zenith,0
cmp_01797,math,Astra,0
cmp_01797,math,Pulse,1
cmp_01790,math,Astra,1
cmp_01790,math,Pulse,0
cmp_03160,reasoning,Astra,1
cmp_03160,reasoning,Zenith,0
cmp_00701,coding,Astra,1
cmp_00701,coding,Nimbus,0
cmp_01223,coding,Zenith,0
cmp_01223,coding,Nimbus,1
cmp_01409,math,Orion,0
cmp_01409,math,Nova,1
cmp_00616,coding,Astra,1
cmp_00616,coding,Zenith,0
cmp_03407,reasoning,Nova,0
cmp_03407,reasoning,Zenith,1
cmp_03566,reasoning,Pulse,1
cmp_03566,reasoning,Zenith,0
cmp_03282,reasoning,Nova,1
cmp_03282,reasoning,Pulse,0
cmp_00091,coding,Orion,1
cmp_00091,coding,Nova,0
cmp_00183,coding,Orion,0
cmp_00183,coding,Pulse,1
cmp_02791,reasoning,Orion,0
cmp_02791,reasoning,Zenith,1
cmp_01111,coding,Pulse,1
cmp_01111,coding,Nimbus,0
cmp_00005,coding,Orion,1
cmp_00005,coding,Astra,0
cmp_03352,reasoning,Nova,1
cmp_03352,reasoning,Pulse,0
cmp_03003,reasoning,Astra,1
cmp_03003,reasoning,Nova,0
cmp_02228,math,Nova,1
cmp_02228,math,Nimbus,0
cmp_00510,coding,Astra,0
cmp_00510,coding,Pulse,1
cmp_01671,math,Orion,1
cmp_01671,math,Nimbus,0
cmp_02579,reasoning,Orion,1
cmp_02579,reasoning,Astra,0
cmp_04300,safety,Astra,0
cmp_04300,safety,Pulse,1
cmp_02013,math,Astra,0
cmp_02013,math,Nimbus,1
cmp_02633,reasoning,Orion,1
cmp_02633,reasoning,Nova,0
cmp_01389,math,Orion,1
cmp_01389,math,Nova,0
cmp_04882,safety,Pulse,0
cmp_04882,safety,Nimbus,1
cmp_03743,reasoning,Zenith,0
cmp_03743,reasoning,Nimbus,1
cmp_02339,math,Pulse,0
cmp_02339,math,Zenith,1
